tweets,id,name,location,coordinates,created_at,favorite_count,geo,place,source,clean_tweets
"@ruthyoest Tweet away, it's not just the Clorox talking, you guys are the tops.",1.2581807443224863e+18,Freddie Johnson,,,2020-05-06,1.0,,,Twitter Web App,ruthyoest tweet away clorox talking guys tops
@illumi95 يكرهونك عشانك ناجح وانت انسان إيجابي ونابذ للسلبيه,1.258180558766723e+18,🎮 كلوركس 🎬,شركة أبوداودللصناعةمصنع كلوركس,,2020-05-06,0.0,,,Twitter for Android,illumi
RT @jmoonique: Haciendo un video para mi cuenta de maquillaje y me pongo CLOROX en el pelo pensando que era aguaaaa lo que había ahiii! htt…,1.2581804201238856e+18,adrián,Puerto Rico ,,2020-05-06,0.0,,,Twitter for iPhone,rt jmoonique haciendo un video para mi cuenta de maquillaje pongo clorox en el pelo pensando que era aguaaaa lo que hab ahiii htt
RT @jmoonique: Haciendo un video para mi cuenta de maquillaje y me pongo CLOROX en el pelo pensando que era aguaaaa lo que había ahiii! htt…,1.2581803865695355e+18,papo nertelo,,,2020-05-06,0.0,,,Twitter for iPhone,rt jmoonique haciendo un video para mi cuenta de maquillaje pongo clorox en el pelo pensando que era aguaaaa lo que hab ahiii htt
@roper_93 Imagine A presidential telling people to drink Clorox to kill the covid 19,1.258180375672578e+18,maggie martin,,,2020-05-06,2.0,,,Twitter for iPhone,roper imagine presidential telling people drink clorox kill covid
RT @jmoonique: Haciendo un video para mi cuenta de maquillaje y me pongo CLOROX en el pelo pensando que era aguaaaa lo que había ahiii! htt…,1.2581802303485092e+18,Jone,Puerto Rico,,2020-05-06,0.0,,,Twitter for iPhone,rt jmoonique haciendo un video para mi cuenta de maquillaje pongo clorox en el pelo pensando que era aguaaaa lo que hab ahiii htt
@Bigfootmom @JoshuaPotash Thank FOX News. I surprised more people in Eastern Washington aren't drinking clorox per… https://t.co/fLHN14StKC,1.258180210026926e+18,Awareness,,,2020-05-06,0.0,,,Twitter for Android,bigfootmom joshuapotash thank fox news surprised people eastern washington drinking clorox per https co flhn stkc
RT @jmoonique: Haciendo un video para mi cuenta de maquillaje y me pongo CLOROX en el pelo pensando que era aguaaaa lo que había ahiii! htt…,1.258180172475437e+18,elianned marie,Puerto Rico,,2020-05-06,0.0,,,Twitter for iPhone,rt jmoonique haciendo un video para mi cuenta de maquillaje pongo clorox en el pelo pensando que era aguaaaa lo que hab ahiii htt
"@MikeOHearn I think we can inject them with Lysol &amp; Clorox! It'll work, I swear it!",1.2581801707431895e+18,King Donald I - King Of All Asses,"Houston, Texas",,2020-05-06,0.0,,,Twitter Web App,mikeohearn think inject lysol clorox work swear
"RT @NBCNightlyNews: Clorox factories go into overdrive to meet demand spurred by coronavirus. https://t.co/yyMRww59jy

@ReporterBlayne has…",1.258180037704065e+18,RESOLUTE,VA,,2020-05-06,0.0,,,Twitter for iPhone,rt nbcnightlynews clorox factories go overdrive meet demand spurred coronavirus https co yymrww jy reporterblayne
"Quarantine day 1732

Got some new cleaner (to essentially replace clorox wipes). Worked so well I decided to clean… https://t.co/GytV4nRBmW",1.2581800214008095e+18,Larry Starkey,GA,,2020-05-06,0.0,,,Talon (Plus),quarantine day got new cleaner essentially replace clorox wipes worked well decided clean https co gytv nrbmw
RT @jmoonique: Haciendo un video para mi cuenta de maquillaje y me pongo CLOROX en el pelo pensando que era aguaaaa lo que había ahiii! htt…,1.2581799273519675e+18,BRIAN🌹,"Clearwater, FL",,2020-05-06,0.0,,,Twitter for iPhone,rt jmoonique haciendo un video para mi cuenta de maquillaje pongo clorox en el pelo pensando que era aguaaaa lo que hab ahiii htt
"@zer0wl_ @render_nyc @StevenJCBuckley @parscale Please provide the transcript where Trump specially said ""Drink Clorox""......",1.2581797559852485e+18,Poppa Smollet💎,"Florida, USA",,2020-05-06,0.0,,,Twitter Web App,zer wl render nyc stevenjcbuckley parscale please provide transcript trump specially said drink clorox
RT @jmoonique: Haciendo un video para mi cuenta de maquillaje y me pongo CLOROX en el pelo pensando que era aguaaaa lo que había ahiii! htt…,1.2581797248215654e+18,lek,"Caguas, Puerto Rico",,2020-05-06,0.0,,,Twitter for iPhone,rt jmoonique haciendo un video para mi cuenta de maquillaje pongo clorox en el pelo pensando que era aguaaaa lo que hab ahiii htt
"RT @Real_A_R: Four months after the virus began we still can't readily find items like rubbing alcohol, hand cleaner, paper towels, latex g…",1.2581795503341814e+18,Carol Grace,"California, USA",,2020-05-06,0.0,,,Twitter for Android,rt real r four months virus began still readily find items like rubbing alcohol hand cleaner paper towels latex g
@TomTemple8 @dontyouknow2017 @_Kel_Varnsen_ @MondaryJohn @TimMurtaugh @PressSec @kayleighmcenany 😂 have you injecte… https://t.co/waLAl3NX0E,1.2581795071875932e+18,james hobart,,,2020-05-06,1.0,,,Twitter for iPhone,tomtemple dontyouknow kel varnsen mondaryjohn timmurtaugh presssec kayleighmcenany injecte https co walal nx e
"@heathie17ppg @idrinkanarchy I would also bring my own masks, clorox wipes, extra soap, antibacterial gel... Not th… https://t.co/TM7Ls0KDi4",1.2581794712382218e+18,Righteous Trollop 🧜‍♀️🍸,,,2020-05-06,0.0,,,Twitter for iPhone,heathie ppg idrinkanarchy would also bring masks clorox wipes extra soap antibacterial gel th https co tm ls kdi
"RT @NBCNightlyNews: Clorox factories go into overdrive to meet demand spurred by coronavirus. https://t.co/yyMRww59jy

@ReporterBlayne has…",1.2581794691871252e+18,PinkMoon,,,2020-05-06,0.0,,,Twitter for iPhone,rt nbcnightlynews clorox factories go overdrive meet demand spurred coronavirus https co yymrww jy reporterblayne
"@NBCNightlyNews @ReporterBlayne Watched this live, saw little resourcefulness in addressing capacity. Shelves have… https://t.co/EZtbIJ3j6s",1.2581793760735803e+18,Jenifer Bartman,Canada,,2020-05-06,2.0,,,Twitter for iPad,nbcnightlynews reporterblayne watched live saw little resourcefulness addressing capacity shelves https co eztbij j
Drink Clorox #TrumpsBestSarcasticQuips,1.2581793368023736e+18,Lucy,somewhere up north. ,,2020-05-06,0.0,,,Twitter for Android,drink clorox trumpsbestsarcasticquips
"🤦🏻‍♂️- Ppl act like @BillGates will recommend drinking @Clorox or probing ppl with UV light 💡 .... &amp; if he did, I’d… https://t.co/bMUVYMe6Ai",1.2581792659185336e+18,stocks & common sense,"Wauwatosa, WI",,2020-05-06,1.0,,,Twitter for iPhone,ppl act like billgates recommend drinking clorox probing ppl uv light https co bmuvyme ai
@Stop_Fentanyl @MichaelLuff7 @MainStreetMuse @TimMurtaugh @parscale @PressSec @kayleighmcenany He is your dear lead… https://t.co/Hu9I8JUsR1,1.258179235212116e+18,james hobart,,,2020-05-06,0.0,,,Twitter for iPhone,stop fentanyl michaelluff mainstreetmuse timmurtaugh parscale presssec kayleighmcenany dear lead https co hu jusr
RT @jmoonique: Haciendo un video para mi cuenta de maquillaje y me pongo CLOROX en el pelo pensando que era aguaaaa lo que había ahiii! htt…,1.258179194124669e+18,p𝕒𝕠 ♡,Morovis ,,2020-05-06,0.0,,,Twitter for iPhone,rt jmoonique haciendo un video para mi cuenta de maquillaje pongo clorox en el pelo pensando que era aguaaaa lo que hab ahiii htt
@ChuckCallesto @realDonaldTrump You’re not too bright are you! Please tell me you aren’t thinking about chugging so… https://t.co/q0A71yuarP,1.2581790736558326e+18,pjma,,,2020-05-06,0.0,,,Twitter Web App,chuckcallesto realdonaldtrump bright please tell thinking chugging https co q yuarp
"Hey, remember, you don't have to be a grandma killer if you take a shot of clorox before leaving the house. Take on… https://t.co/LTeAhqtIqh",1.2581790477308396e+18,"Call me X Æ A-12, Mr. Crazy was my dad",From inside the house,,2020-05-06,3.0,,,Twitter Web App,hey remember grandma killer take shot clorox leaving house take https co lteahqtiqh
He look like he been hittin' the Clorox-Lysol Magatini.  Sen. Rand Paul says he didn't wear a mask to the Senate be… https://t.co/Q5cuqQZeL0,1.2581788718132677e+18,Merna Brostoff,,,2020-05-06,1.0,,,Twitter for Android,look like hittin clorox lysol magatini sen rand paul says wear mask senate https co q cuqqzel
RT @jmoonique: Haciendo un video para mi cuenta de maquillaje y me pongo CLOROX en el pelo pensando que era aguaaaa lo que había ahiii! htt…,1.2581788303653317e+18,🦋,Diosa anazona🧝🏽‍♀️,,2020-05-06,0.0,,,Twitter for iPhone,rt jmoonique haciendo un video para mi cuenta de maquillaje pongo clorox en el pelo pensando que era aguaaaa lo que hab ahiii htt
"RT @Real_A_R: Four months after the virus began we still can't readily find items like rubbing alcohol, hand cleaner, paper towels, latex g…",1.2581787966724751e+18,America 1st Jinksy,"Northeastern Pennsylvania, USA",,2020-05-06,0.0,,,Twitter for Android,rt real r four months virus began still readily find items like rubbing alcohol hand cleaner paper towels latex g
RT @DohaMadani: Thank you to all the Clorox workers working so hard to get us these essential goods 🙏🏽,1.2581787282675835e+18,Lisa Applegate,"Kentucky, USA",,2020-05-06,0.0,,,Twitter for iPhone,rt dohamadani thank clorox workers working hard get us essential goods
RT @jmoonique: Haciendo un video para mi cuenta de maquillaje y me pongo CLOROX en el pelo pensando que era aguaaaa lo que había ahiii! htt…,1.2581787273741765e+18,maze,Puerto Rico,,2020-05-06,0.0,,,Twitter for iPhone,rt jmoonique haciendo un video para mi cuenta de maquillaje pongo clorox en el pelo pensando que era aguaaaa lo que hab ahiii htt
RT @jmoonique: Haciendo un video para mi cuenta de maquillaje y me pongo CLOROX en el pelo pensando que era aguaaaa lo que había ahiii! htt…,1.2581786268199608e+18,J U L I S A,,,2020-05-06,0.0,,,Twitter for iPhone,rt jmoonique haciendo un video para mi cuenta de maquillaje pongo clorox en el pelo pensando que era aguaaaa lo que hab ahiii htt
RT @jmoonique: Haciendo un video para mi cuenta de maquillaje y me pongo CLOROX en el pelo pensando que era aguaaaa lo que había ahiii! htt…,1.258178517172474e+18,Sofía Inés Torres Ma,,,2020-05-06,0.0,,,Twitter for iPhone,rt jmoonique haciendo un video para mi cuenta de maquillaje pongo clorox en el pelo pensando que era aguaaaa lo que hab ahiii htt
"RT @NBCNightlyNews: Clorox factories go into overdrive to meet demand spurred by coronavirus. https://t.co/yyMRww59jy

@ReporterBlayne has…",1.2581784951145513e+18,Janis #Persist #Resist,"Georgia, USA",,2020-05-06,0.0,,,Twitter for Android,rt nbcnightlynews clorox factories go overdrive meet demand spurred coronavirus https co yymrww jy reporterblayne
Thank you to all the Clorox workers working so hard to get us these essential goods 🙏🏽 https://t.co/wECilAK8DI,1.2581783883737498e+18,Doha Madani,"New York, NY",,2020-05-06,5.0,,,Twitter Web App,thank clorox workers working hard get us essential goods https co wecilak di
"RT @NBCNightlyNews: Clorox factories go into overdrive to meet demand spurred by coronavirus. https://t.co/yyMRww59jy

@ReporterBlayne has…",1.2581783756188303e+18,SandyBeall#Resist#WearADamnMask#StayHome#VoteJoe,Georgia,,2020-05-06,0.0,,,Twitter for iPad,rt nbcnightlynews clorox factories go overdrive meet demand spurred coronavirus https co yymrww jy reporterblayne
"RT @NBCNightlyNews: Clorox factories go into overdrive to meet demand spurred by coronavirus. https://t.co/yyMRww59jy

@ReporterBlayne has…",1.258178343574188e+18,Ms. Magoo,"Cariboo, British Columbia",,2020-05-06,0.0,,,Twitter for iPad,rt nbcnightlynews clorox factories go overdrive meet demand spurred coronavirus https co yymrww jy reporterblayne
"@JrLarryW @Gypsy_VanessaV @kyle_teamjoe @morningmika He said that, and if it wasn’t that stupid Then Lysol and Clor… https://t.co/7QIbU8lEDT",1.2578223352242094e+18,ⓒ,LA,,2020-05-05,1.0,,,Twitter for iPhone,jrlarryw gypsy vanessav kyle teamjoe morningmika said stupid lysol clor https co qibu ledt
"RT @delphix: In our new reality, the cloud is much more than a mode for digital transformation—it's a necessity. Read our ebook and get ins…",1.257822211722883e+18,Nick Wolff,,,2020-05-05,0.0,,,GaggleAMP,rt delphix new reality cloud much mode digital transformation necessity read ebook get ins
"@mat ordering a case of alcohol, and Clorox wipes back in January. Never thought of the toilet paper",1.2578216976059474e+18,Nick Hennen,"Richland, WA",,2020-05-05,0.0,,,Twitter for iPhone,mat ordering case alcohol clorox wipes back january never thought toilet paper
RT @gtconway3d: The wall hasn’t been built. There aren’t enough tests. He wasn’t totally exonerated. The call wasn’t perfect. North Korea i…,1.2578215552849428e+18,Vigilance&Votes42020,"Madrid, NM",,2020-05-05,0.0,,,Twitter for iPhone,rt gtconway wall built enough tests totally exonerated call perfect north korea
RT @gtconway3d: The wall hasn’t been built. There aren’t enough tests. He wasn’t totally exonerated. The call wasn’t perfect. North Korea i…,1.2578213715451085e+18,Julie,305 ,,2020-05-05,0.0,,,Twitter for iPhone,rt gtconway wall built enough tests totally exonerated call perfect north korea
"RT @TBlountSports: So far today, Mad King Clorox has insulted Jimmy Kimmel, Jimmy Fallon, Stephen Colbert, Steve Schmidt, George Conway, De…",1.2578213494117663e+18,Sandra Moriarity,USA,,2020-05-05,0.0,,,Twitter for iPad,rt tblountsports far today mad king clorox insulted jimmy kimmel jimmy fallon stephen colbert steve schmidt george conway de
@dazzzle666 I have a full half gallon of Clorox if you guys need it.,1.2578213384099226e+18,Carlos Rodriguez,"Las Vegas, NV",,2020-05-05,0.0,,,Twitter for iPhone,dazzzle full half gallon clorox guys need
A SPOONFUL OF CLOROX - A Randy Rainbow Song Parody https://t.co/hxUmG1BXLa via @YouTube,1.257821300011053e+18,Political Pukeko,USA and NZ,,2020-05-05,0.0,,,Twitter Web Client,spoonful clorox randy rainbow song parody https co hxumg bxla via youtube
@SuppressThis Does the Clorox improve the action of that mucus relief?,1.257821222160814e+18,TARFU13,,,2020-05-05,0.0,,,Twitter for iPhone,suppressthis clorox improve action mucus relief
RT @RandyRainbow: 🎶Just a spoonful of Clorox makes your temperature go down...🎶 🌂👨🏼‍⚕️🌈  #ASpoonfulOfClorox #TrumpDisinfectant https://t.co…,1.2578211733474757e+18,Susan Schulz,,,2020-05-05,0.0,,,Twitter for iPhone,rt randyrainbow spoonful clorox makes temperature go aspoonfulofclorox trumpdisinfectant https co
@marleyHere41 @RAmerica1717 @milkncooks @mitchellvii It really doesn’t matter what I say if it isn’t in favor of yo… https://t.co/gvMZDelBiH,1.2578210894865162e+18,Jazzymom,PV Beach,,2020-05-05,0.0,,,Twitter for iPhone,marleyhere ramerica milkncooks mitchellvii really matter say favor yo https co gvmzdelbih
@Millice45043159 @micabebecca @_celia_bedelia_ Imagine thinking Clorox is the only type of cleaner that goes threw the blood stream LMAO,1.2578209874600632e+18,Josh  Dunn,"Clarksdale, MS",,2020-05-05,0.0,,,Twitter Web App,millice micabebecca celia bedelia imagine thinking clorox type cleaner goes threw blood stream lmao
RT @gtconway3d: The wall hasn’t been built. There aren’t enough tests. He wasn’t totally exonerated. The call wasn’t perfect. North Korea i…,1.2578206762343178e+18,Carole Lasky,,,2020-05-05,0.0,,,Twitter for iPhone,rt gtconway wall built enough tests totally exonerated call perfect north korea
"RT @OwnRules: @realDonaldTrump @honeywell The real danger to America is you, Captain Clorox. https://t.co/3KZUCE62Id",1.2578206724175012e+18,Just_STFU,,,2020-05-05,0.0,,,Twitter for Android,rt ownrules realdonaldtrump honeywell real danger america captain clorox https co kzuce id
RT @gtconway3d: The wall hasn’t been built. There aren’t enough tests. He wasn’t totally exonerated. The call wasn’t perfect. North Korea i…,1.25782059832089e+18,Timothy E Brennan,,,2020-05-05,0.0,,,Twitter for Android,rt gtconway wall built enough tests totally exonerated call perfect north korea
"@vanillatary When the debates come, a bottle of Clorox bleach should stand in for Biden.",1.2578205868914524e+18,E. Wall,New Jersey ,,2020-05-05,0.0,,,Twitter Web App,vanillatary debates come bottle clorox bleach stand biden
@MarkhamDown @FatKidDeals It's crazy. I dont what the issue is with the lysol spray. I'm glad I got the lysol wipes and the clorox wipes.,1.257820526812242e+18,Ray Ray,"Houston, TX",,2020-05-05,1.0,,,Twitter for Android,markhamdown fatkiddeals crazy dont issue lysol spray glad got lysol wipes clorox wipes
@selenasjin CLOROX 😷,1.2578205142083584e+18,SCOTTLIEBER #1♡💚,,,2020-05-05,1.0,,,Twitter Web App,selenasjin clorox
